"","fertility","elevation","poverty","distance_to_lakes_rivers","distance_to_cities","Population","child_population","population_density","radio","electricity","television","mobile_phone","card","antenatal_care","age","mothers_age","school_level","urban_to_rural","fac_number","OutreachProportion","TotalOutreachCoverage","TotalClinicsCoverage","Preschool","Primary","Middle","Matric","Above"
"80",-0.200533018795384,-0.158795160189694,-0.377226907807111,-0.682338738207857,-0.21067565226662,-0.519814092138279,-0.60485212394142,-0.194862494792036,-0.608405230506052,0.627433514033217,0.231654237829969,0.806929754847694,0.745783847283818,0.424427614098386,0.762764991569615,0.275492354035924,0.157608784647575,-0.598220859323839,-0.385965272475005,-0.247903277538418,0.95054961175864,0.996445773440252,-0.382154904375517,-0.174569033140871,0.648883081271599,-0.442883594034045,0.298343483685951
"81",-0.0608943868608543,-0.113482346879757,-1.18342733487252,-0.682338738207857,-0.552844666410619,-0.146935906919597,-0.215109769117813,-0.0837494691536766,0.0925487171605786,0.653068585315196,0.795423340074191,0.874229975416725,0.414260963062272,-0.143591954678499,0.494032558816457,-0.596716323859722,0.0545764444798449,0.219946308767934,0.40668824012467,-0.637995290045895,1.07583166508894,1.71628441655688,-0.686427706482973,-0.195450456994881,0.756930000350713,0.263057487323829,-0.249770554083359
"82",-0.512146597697348,-0.399064430447204,1.56062939926748,-0.682338738207857,0.837390825205968,-0.78435433511598,-0.845820323473494,-0.46715766713502,0.555260339660236,-1.66087358422533,-1.49376684180482,-0.483278974260782,-0.0800789488095311,-1.3233249052151,-0.0921116414368717,-0.837848811950102,-1.79188836637952,-1.81778307969739,-1.17861878507468,-0.0958696772846348,-0.884448385366216,-0.361014324835084,-0.686427706482973,2.27563042491203,-1.71812795873894,-0.929641349910061,-1.56878041698995
"83",-0.0540092636502937,-0.515904413074928,-0.122584249312024,-0.519622624831919,-0.308074959432281,0.016341398836718,0.0194901183314059,-0.0765437664116414,-0.662156858237567,0.470561437040225,-0.311336387107353,1.02416138138311,-0.114803510027813,-0.284854476263785,2.70071242703369,-0.0563750357822063,-0.158675066097759,-0.0775358953965749,0.0543977900803699,0.383286632588405,1.77600418501902,0.45079557417969,-0.686427706482973,0.283793544359343,0.557165515157411,-1.09195455789095,0.229341795517514
"84",-0.395048733384307,0.331122615748339,-0.236090310612805,0.212599885359802,0.6159289279797,-0.0125651226568106,-0.0144342403844427,-0.363518059170243,0.862605659940705,0.448017060394754,0.512501707790046,0.831251229882304,-0.474296036614671,0.35137155879108,0.0968633040800308,1.63926611878088,0.96397351043242,-0.0113282491979035,0.494760852635745,0.19514458668371,-0.297986547900463,-0.282842980707397,-0.686427706482973,-0.839435586209152,-0.163015783426203,0.727226367131398,0.878824819441937
"85",-0.314466567587432,-0.389250663059488,1.16730641415925,-0.682338738207857,0.210147066590739,-0.41938310423328,-0.388808784738705,-0.310207609998306,-1.27359705731924,-0.462700858274029,-1.38383222383166,-1.81385510898123,-1.33934178908972,-1.28701180388477,-0.0680347267687707,0.062022245249278,-1.74216653961582,0.106133394103444,-0.209820047452855,1.03614043231693,0.165295184841914,-0.922802874741473,0.85059751687796,1.94727547033242,-0.66615082166637,-2.04163247395715,-1.03543903608984
"86",3.9404991825926,-0.648555151133783,-0.0435817140532157,-0.682338738207857,-0.827663479972235,2.0361805504918,1.90244175842943,3.70957015480962,0.752016535718575,0.511721764942257,0.707244216375918,0.215544896255392,0.42443062550452,0.855019470318709,-0.776426611143636,-1.0854183690375,-0.247251158357738,1.62576283598366,-0.650183110008231,1.09097027470244,-0.442777023785969,-1.09832715582573,1.64124823437566,0.0661815167386146,-0.0950868003917985,-0.280624811756064,-0.073446039322475
"87",-0.0823377502119767,-0.644806236450718,0.753058365280429,0.0498837719838643,-0.509524579305731,0.666485560213768,0.875601637843333,-0.0897503606233536,0.503806452501192,0.355397005848626,0.644260697255663,0.0219493958636789,0.385765481355372,0.427221985858914,0.100185478798518,-0.530750939236327,0.310698005176274,1.47281340593161,1.81585004030187,-0.494573761966791,-0.741628496179616,0.0685454363719233,-0.458347620337753,-0.278634398636905,0.300604311647565,-0.0494745405446033,0.353936609956711
"88",0.093475388785426,-0.120759100672235,-0.548200644237319,0.131241828671833,-0.529546375000699,-0.165891035711735,-0.0794622944130254,-0.118923365540647,-0.273607264001983,0.639776728974384,1.15300811836402,0.844418634602291,-0.507906828507016,0.864803582004085,0.618179885202488,-1.24646466199824,-0.172258681088359,-0.660142736824888,0.142470402591445,0.496179488471252,0.133986774527179,-0.388355408720472,-0.0857511711982563,-0.353321219348814,1.83227595996551,0.249195611056721,-0.718097526863898
"89",-0.152568142977862,5.91962328649237,-0.881183181108823,-0.600980681519888,-0.508187706343691,-0.776318329925662,-0.913316992410357,-0.15379309737974,2.35611280843371,0.756032590629563,0.343283008165922,1.08891222611561,1.04124512507664,0.871912526370883,-0.566928912656966,0.356179305992866,1.08198841425279,0.231051277494422,-0.826328335030381,-0.190599615185359,-0.543186331338055,-0.0647209799341369,-0.686427706482973,-1.24648217691371,1.02043209837263,0.718477516218643,0.810236157584382
"90",-0.146403090763448,-0.667893107989277,1.1259911644417,2.49062547262294,-0.171241941378676,0.941600985814029,1.44631725318281,-0.150932297791968,-0.133131277681887,-1.02783716912895,-0.980719751922336,-1.41975301081007,-0.735009534819141,-0.418862976470369,0.76723567221451,0.135283787627689,-0.0369349590262493,0.265600635523795,0.93512391519112,-1.24692447171499,-1.513340717988,-0.0695875915687148,-0.455704297698549,0.00703714065577117,0.628758476952986,-0.417365294921519,0.0285904808384979
"91",-0.293532956548406,-0.249273639168611,-0.261415781646926,2.73469964268684,-0.454207968780138,0.299416193091462,0.345505040132601,-0.17296073742958,-1.13932017927343,0.482553224122157,0.0441563129439806,-0.492975299343518,-0.168299480887728,0.747352200674664,-0.237005578884312,0.687004439722665,-0.342413900894428,-0.15433639864019,1.0231965277022,1.08818996293309,1.11408154058914,-0.780725698783537,-0.686427706482973,0.244032315353199,0.542364335502296,0.0627863391879963,-0.62462998471355
"92",-0.0149215657310921,-0.0172961283088554,-0.0549887042080694,-0.112832341392074,-0.572355785529967,-0.257043146384027,-0.200306883943412,-0.051907148183521,-1.17682260805836,0.735608031405432,0.767804063520474,-0.0209753445049225,1.09076846425215,1.24259426220201,0.219636386877231,-0.652300185173747,0.387003228531685,-0.0241172858296638,-0.12174743494178,0.515421474105009,0.0367794129791573,-0.446600657689951,-0.686427706482973,-1.03675207613146,2.03033972837074,1.50951232188913,-0.721584269374666
