"","UC","DISTRICT","TEHSIL","fertility","elevation","poverty","distance_to_cities","Population","child_population","population_density","OutreachProportion","TotalOutreachCoverage","TotalClinicsCoverage"
"144","34/WB","Vehari","Vehari",12.6340844116959,137.176470588235,0.662712493363549,14.1176470588235,28928.194997614,3149.00418,8306758.69107361,1,0.245791988754997,0
"145","342 GB","Toba Tek Singh","Toba Tek Singh",18.9934612787687,157.346153846154,0.27599306891744,10.4230769230769,51694.629821603,5163.02832,14092018.582209,0.766666666666667,0.445474992087589,0.135579345417962
"146","342 WB","Lodhran","Dunyapur",9.72656631469727,122.5,0.701983842253685,19.55,8990.08587371297,1007.072479,5528501.45299858,0.712166172106825,0.476629051045689,0.192637574797633
"147","349 JB","Toba Tek Singh","Gojra",25.6072564442952,170.666666666667,0.445063789685567,4.73333333333333,8456.68884921056,859.54632,3109250.22435431,0.795366795366795,0.23966131342404,0.0616604350071559
"148","350 GB","Toba Tek Singh","Toba Tek Singh",10.084977907293,158.6,0.320267556394849,10.2285714285714,18821.3099763094,1880.693478,8071412.61879431,0.898446833930705,0.3998525058957,0.0451960944164023
"149","351/EB","Pakpattan","Arifwala",13.9936975871815,154.352941176471,0.502770835533738,8.5,8012.42651524744,840.724006,7156439.98627422,1,0.43177070882879,0
"150","353 WB","Lodhran","Dunyapur",14.4615415845598,116.1,0.662815622488658,18.9666666666667,12000.7311375869,1344.189245,6119406.51801765,1,0.566884464248187,0
"151","354 JB","Toba Tek Singh","Gojra",15.9988668441772,167.35,0.475438368320465,16.1,15444.5843719793,1569.803016,6463397.11978516,1,0.167536944011069,0
"152","355 WB","Lodhran","Dunyapur",12.9438293346992,118.407407407407,0.643018846158628,19.2222222222222,7543.31671505465,844.918954,4315957.95663117,1,0.742083009301268,0
"153","357 WB","Lodhran","Dunyapur",14.593640767611,118.109375,0.693913104943931,23.78125,23203.1590411959,2608.531403,5001837.203816,0.975,0.747547067195495,0.0191678735178332
"154","36 NB","Sargodha","Sargodha",15.5701422691345,188.392857142857,0.414555813585009,5.21428571428571,11526.8974004426,1146.91044,6093856.29125589,1,0.597256748312449,0
"155","36 SB","Sargodha","Sargodha",17.081655589017,185.86,0.447092442819388,26.970297029703,35559.2996708809,3538.206395,5124180.39217724,0.884761182714177,0.329828130334381,0.0429596193751721
"156","36/10-R","Khanewal","Khanewal",14.0820637724616,138.238636363636,0.629486329853535,38.8977272727273,45114.4241515391,4893.28637,7253774.10090938,0.891100702576112,0.466557611260344,0.057016895988452
"157","36/12.L","Sahiwal","Chichawatni",24.6547521318708,161.742857142857,0.416216935430254,6.82857142857143,30345.8431046817,3039.462942,38634875.7085899,0.970903522205207,0.417178963585469,0.0125022086878926
"158","360 WB","Lodhran","Dunyapur",13.7667345106602,117.2,0.712299627416274,32.0588235294118,11475.5684667803,1328.509846,5013056.48079511,0.681022880215343,0.380877869684979,0.178395365840593
"159","361 GB","Toba Tek Singh","Toba Tek Singh",13.1437312075966,161.453608247423,0.380968000163737,26.0824742268041,43467.6186121894,4341.351252,6527636.32295174,0.935,0.387667318838729,0.0269501344647245
"160","367 JB","Toba Tek Singh","Gojra",15.8251530269407,168.56862745098,0.325676475085464,6.74509803921569,18820.1880720764,1913.185275,5061515.27461218,1,0.193394756291964,0
"161","37 M","Lodhran","Dunyapur",8.27027204941059,118.618181818182,0.711776868863539,15.8,19918.8215160745,2231.086202,5128981.25703221,1,0.152840351795605,0
"162","37/SP","Pakpattan","Pakpattan",43.1056368880802,163.957142857143,0.6614300407031,9.55882352941176,112547.183196278,12579.791087,22147441.2126842,0.800943228332443,0.715512677257547,0.177824892681384
"163","375 JB","Toba Tek Singh","Toba Tek Singh",12.2120582011708,165.857142857143,0.359697710190501,9.25,44367.4146570614,4504.65126,10670879.2725766,0.991859737006888,0.351636543779862,0.00288590597799129
"164","384 WB","Lodhran","Dunyapur",12.0971339377322,117.899224806202,0.72186938459559,18.1937984496124,48321.8305665774,5413.188568,5339687.83076995,0.895540875309661,0.400688055247515,0.0467377030786636
"165","386 WB","Lodhran","Dunyapur",9.87643691168891,116.232558139535,0.63165784159372,17.0697674418605,30381.3584090555,3403.581377,9165719.67553591,0.828046744574291,0.437186550042638,0.0907867230935316
"166","388 JB","Toba Tek Singh","Toba Tek Singh",14.1174457237638,161.504424778761,0.42004437388572,10.4778761061947,81792.7989802741,8314.359344,10451431.0181368,0.837004405286344,0.182816250430275,0.0356010592943167
"167","39/14-L","Sahiwal","Chichawatni",10.6291171179877,154.307692307692,0.46103013249544,16.6923076923077,16259.7690863234,1628.529246,8495445.86556091,0.864297253634895,0.328517281046115,0.0515802833792031
"168","391 JB","Toba Tek Singh","Toba Tek Singh",12.4132225108597,164.481481481481,0.330697103782936,10.2962962962963,22727.6422477069,2295.591372,6140775.74849136,0.850442477876106,0.418628511903991,0.0736193741017424
"169","393 JB","Toba Tek Singh","Toba Tek Singh",11.860370104875,158.472,0.414771707296371,22.92,51142.3295663267,5155.813326,5949343.91243,0.955730447614363,0.376856157728159,0.0174560237753651
"170","4-AH","Khanewal","Khanewal",6.00047345594926,142,0.506371424956755,31.6590909090909,8194.86228675071,888.84672,2827961.89759378,1,0.320640211171618,0
"171","4/14-L","Sahiwal","Chichawatni",14.2686853232207,155.821428571429,0.438186896698815,13.2857142857143,20821.3572379406,2085.375378,10671262.1265892,1,0.382664918948707,0
"172","4/8-AR","Khanewal","Khanewal",15.9735998958349,143.261538461538,0.58372577382968,16.9692307692308,40901.4852916906,4425.827599,9303808.64490002,0.890760592138846,0.39427654172392,0.0483525386412142
"173","40 NB","Sargodha","Sargodha",59.4645536379381,186.863636363636,0.34879436547106,2.20454545454545,138040.246810203,13734.81473,45228849.4568663,0.995361284567351,0.406194048458053,0.00189299968809991
"174","40 SB","Sargodha","Sargodha",17.7617456024768,186.923076923077,0.356112809135364,17.5769230769231,49752.1233386751,4950.267855,13842937.6248761,0.963455149501661,0.468661508418518,0.0177768158365645
"175","403/EB","Vehari","Burewala",11.6068084729861,147.204081632653,0.459989238071115,13.6575342465753,80894.583915653,8396.893034,7962589.43151757,0.865507000424268,0.24294700334276,0.0377520588527721
"176","41/WB","Vehari","Vehari",36.9363390015018,136.596774193548,0.623152321384799,4.43548387096774,62330.1051608931,6784.99857,13946215.5285079,0.991962905718702,0.472955147579346,0.00383198312155282
"177","423 JB","Toba Tek Singh","Gojra",20.3691040552579,170.961538461538,0.521698049627818,8.65384615384615,13909.0277125174,1413.7275,7133406.85549682,0.8582995951417,0.449874533812209,0.0742717390727704
"178","425/EB","Vehari","Burewala",28.853803750631,145.026315789474,0.410074334395559,3.89473684210526,48315.9720512543,5017.117448,19023000.0645411,1,0.295787374997883,0
"179","43/10-R","Khanewal","Khanewal",10.474705696106,129.737704918033,0.661684843360401,44.155737704918,54324.9793145551,5946.926294,6302213.12355322,0.999344262295082,0.256266838473785,0.000168154093486735
"180","430 JB","Toba Tek Singh","Gojra",12.5570604801178,165.85,0.465029567480087,10.85,13486.1932700568,1370.750184,4141332.82701224,0.38780487804878,0.115994877736234,0.183111410766004
"181","431 JB","Toba Tek Singh","Gojra",16.3146830591662,167.896551724138,0.402830899789416,5,23344.9121126891,2372.800236,12080016.4673779,1,0.22083612098899,0
"182","435/EB","Vehari","Burewala",16.7008182638783,143.775862068966,0.513476465796602,9.6551724137931,28977.5468665298,3009.020616,7038551.98792297,1,0.347953747618989,0
"183","44/15-L","Khanewal","Mian Channu",22.2089756641191,146.551020408163,0.544001750495969,17.6122448979592,63413.8340463834,6743.893255,9092246.45695168,0.93289224952741,0.439063889068037,0.0315841298113785
"184","447/EB","Vehari","Burewala",10.7311351357437,141.285714285714,0.605100579205013,17.2619047619048,23695.1375850159,2579.3551,8256002.19838912,0.80381679389313,0.408241579455268,0.0996373085660055
"185","45 SB","Sargodha","Sargodha",12.5552271055797,182.709677419355,0.329824837900343,21.2857142857143,33661.3463428884,3472.218176,7887873.51561477,0.993939393939394,0.188928220160322,0.00115200134244099
"186","45/12-L","Sahiwal","Chichawatni",29.9813127096962,158.742857142857,0.41191250447716,4.14285714285714,76944.4264978714,7706.414652,16866403.508838,0.866603773584906,0.595996998267931,0.0917417543599885
"187","457/EB","Vehari","Burewala",13.6982218444347,140.576923076923,0.60318066726757,21.379746835443,38881.2941199352,4197.78978,7358258.10742439,0.976308539944904,0.422126903172364,0.0102434857993294
"188","46 SB","Sargodha","Sargodha",10.3460690629098,178.131147540984,0.332633686847374,31.2622950819672,15038.8243503955,1597.218219,3441203.54075207,1,0.282992013629166,0
"189","48 SB","Sargodha","Sillanwali",10.4758650991652,177.884615384615,0.319070769044069,21.6923076923077,13876.7405716421,1475.79114,7250802.37531946,0.922242314647378,0.345577355885197,0.0291369143197323
"190","48/EB","Pakpattan","Arifwala",16.2674674193064,155.567010309278,0.524220760950108,16.8969072164948,43656.3741727429,4572.547464,6640089.29521411,0.957568339453284,0.513280620590186,0.0227444331237236
"191","48/GD","Sahiwal","Sahiwal",10.218410505968,173.1875,0.48271371511852,28.4117647058824,6227.09922955286,635.475024,5463234.28846078,1,0.168377978612736,0
"192","483/EB","Vehari","Burewala",10.761207568181,139.582278481013,0.669237678564047,16.620253164557,39440.0533316616,4293.28179,7428789.24224789,1,0.258776398648643,0
"193","49 M","Lodhran","Lodhran",10.9236043191725,113.768421052632,0.69279220383218,16.4468085106383,45602.9457298088,5793.056951,6942398.28800615,0.860500379075057,0.19592419159699,0.0317621596950187
"194","49 SB","Sargodha","Sillanwali",10.8263439915397,173.8,0.416514827145471,42.3333333333333,17409.7888594505,1850.722019,5565552.48138631,1,0.103202965134225,0
"195","495/EB","Vehari","Burewala",11.411755059355,140.829787234043,0.725210186614785,30.9462365591398,49023.7003153503,5252.695784,7530284.49920679,0.922656960873521,0.193043732532293,0.0161821669282494
"196","499/EB","Vehari","Burewala",13.5913871319398,144.215053763441,0.574384880509782,11.2234042553191,57095.7706726598,5928.464686,8768846.83932322,0.841449162446436,0.364343909326274,0.0686518384702747
"197","5/FAIZ","Multan","Multan Saddar",15.3750703599718,117.454545454545,0.669208980419419,9.61363636363636,23248.002233317,2679.696922,7502721.51961126,0.708274894810659,0.188454147875459,0.0776207183328623
"198","50 NB","Sargodha","Sargodha",15.5652830509039,191.448598130841,0.316931377922263,4.92523364485981,117317.371928049,11688.941586,16050814.9711823,0.856512141280353,0.132775066808346,0.0222432457282022
"199","50/12-L","Sahiwal","Chichawatni",15.2338348562067,155.518518518519,0.457497071336817,10.6481481481481,34095.8820471519,3414.89328,9002894.95804915,0.955168119551681,0.44920876707456,0.0210841142303574
"200","50/G.D","Sahiwal","Sahiwal",12.7969650030136,171.90625,0.500555294565856,14.5,24257.4685619588,2475.041996,9917317.3588272,1,0.622615698032786,0
"201","50/SP","Pakpattan","Arifwala",10.3001817478853,158.488095238095,0.647676950054509,27.7797619047619,79295.7047445325,8478.160412,6756476.83034059,0.928039702233251,0.35290674563849,0.0273644268008455
"202","517/GB","Toba Tek Singh","Toba Tek Singh",10.760214970662,158.745098039216,0.304348192378586,15.7254901960784,33774.8755206388,3373.283442,9259141.11990226,0.999212598425197,0.376191334591088,0.000296447072175799
"203","52 SB","Sargodha","Sargodha",138.185503111945,188.828571428571,0.307803220408303,0.142857142857143,88457.6366685927,8801.413205,37287769.1081812,0.977986643581499,2.24623018366742,0.0505600623030856
"204","521/EB","Vehari","Burewala",14.1726671571601,140.783783783784,0.57518186641706,13.1891891891892,43776.5379707726,4765.33365,8572766.11966146,0.941537010843942,0.419068242997004,0.0260212629602546
"205","53/WB","Vehari","Vehari",12.662392284189,132.378378378378,0.571546175995389,21.0900900900901,41976.913864805,4681.694142,5527009.96981244,0.939311594202899,0.221501014066032,0.0143110587680078
"206","533/EB","Vehari","Vehari",11.875252978007,139.2,0.599555385112762,12.2,10758.8732818451,1171.16664,11136381.9693475,1,0.249324041538615,0
"207","537/EB","Vehari","Vehari",10.8123545024706,138.913043478261,0.631018216195314,11.8695652173913,17748.4814343362,1932.0266,11275204.4059042,1,0.235504003930381,0
"208","547/T.D.A","Muzaffargarh","Kot Addu",6.88932464061639,135.190883190883,0.802930571477522,52.8693181818182,76951.4955377352,9977.102673,3158026.40674738,0.656193895870736,0.0732677635941574,0.038387898025393
"209","55/10-R","Khanewal","Jehanian",10.4439630321428,128.555555555556,0.632724942944267,24.8,26579.260148571,2937.673848,7180127.87692906,1,0.57562550762783,0
"210","56/5.L","Sahiwal","Sahiwal",12.1615176045038,174.8,0.54764044245607,12.8157894736842,124793.503017528,12735.64709,11885237.0160561,0.924876169510182,0.263904925776331,0.0214358954885268
"211","56/WB","Vehari","Vehari",19.5454800946372,137.333333333333,0.657149879865243,10.5915492957746,45176.2893416249,4917.70482,8683225.54074672,0.983127572016461,0.485795729398821,0.00833722264769849
"212","561/EB","Vehari","Vehari",8.99149654850815,138.65625,0.625115590170026,8.78125,22835.1596186099,2485.74144,9949787.89930732,1,0.246606501438862,0
"213","565/T.D.A","Muzaffargarh","Kot Addu",8.14255471582766,135.415637860082,0.793894956673472,62.5206611570248,54785.5393792359,7103.188152,3203095.90052703,0.731895223420647,0.0668713808272497,0.0244960426609294
"214","57/12-L","Sahiwal","Chichawatni",11.8671207833797,144.511111111111,0.566263378328747,30.3777777777778,23276.0542325975,2333.18552,7369978.19703551,0.881172839506173,0.244729788996805,0.0330020906352959
"215","57/15-L","Khanewal","Mian Channu",11.7554852909512,134,0.597788497096016,20.6190476190476,23301.0819409596,2493.413663,7823658.37756175,0.735054347826087,0.43394323856322,0.156412073049589
"216","58 NB","Sargodha","Sargodha",17.7812016227029,184.595744680851,0.408029575710711,5.56521739130435,31614.2112526845,3145.570545,10040023.5221223,0.841004184100418,0.702893153521693,0.132885272805096
"217","58/10-R","Khanewal","Khanewal",10.8009788824452,130.72602739726,0.643081628614002,23.0277777777778,30720.1861288252,3383.26298,6070663.95319968,0.994413407821229,0.473507383100323,0.00266015383764226
"218","58/5.L","Sahiwal","Sahiwal",14.3453873878668,167.347107438017,0.678516045089596,6.18181818181818,59149.1188707984,6035.385436,6988469.56607785,0.961371527777778,0.3670022442623,0.0147463655708102
"219","58/GD","Sahiwal","Sahiwal",11.5949815695102,173.980769230769,0.473001963817156,22.5961538461538,34162.1253624155,3486.5415,9489361.9738681,0.916573971078977,0.236337356087687,0.021511288478855
"220","58/WB","Vehari","Vehari",8.23176586374323,135.148936170213,0.622619370196728,21.5957446808511,23255.5555527465,2531.486303,7243333.06998679,0.896729776247849,0.205807947442803,0.0237014910682691
"221","59/EB","Pakpattan","Arifwala",12.3309985995293,157.012658227848,0.528953253468381,5.77215189873418,50629.2012248393,5312.88316,9103766.78907433,0.910469314079422,0.47469517473823,0.0466789862549885
"222","6/11.L","Sahiwal","Chichawatni",12.5841182455232,164.407407407407,0.470208709314466,13.25,42703.0132468598,4276.945608,7646538.26767873,0.995459704880817,0.410105753208354,0.00187049374325361
"223","6/14-L","Sahiwal","Chichawatni",10.5970717072487,155.782608695652,0.374991460986759,10.8695652173913,15665.3945869079,1568.976882,9475996.26810024,0.902654867256637,0.325052590545435,0.0350546911372528
"224","61/4.R","Sahiwal","Sahiwal",11.631699525393,175.884615384615,0.551692744860282,17.5,14622.592449279,1492.029317,7489644.04053216,1,0.416881888923366,0
"225","61/A/15-L","Khanewal","Mian Channu",10.6823273658752,133.5,0.707265439421632,32.7209302325581,37015.7709117062,3960.950176,6349768.94091124,0.92219387755102,0.365063920460685,0.0308006903846498
"226","62/L.R","Sahiwal","Sahiwal",13.2553078137911,174.1875,0.574931417126209,29.25,42807.5643231654,4369.396559,10075785.4782555,1,0.226575909655263,0
"227","632/T.D.A","Muzaffargarh","Kot Addu",7.01369505243253,140.015151515152,0.824246088964771,48.6414141414141,53789.955849499,6974.106332,3932595.90967402,0.452782462057336,0.0769991127803757,0.0930585180530052
"228","65/5.L","Sahiwal","Sahiwal",14.9988862917973,172.897959183673,0.569416905045509,7.64,42037.3666111299,4289.163459,11624491.5280201,0.933720367682632,0.449971193322152,0.0319409603549922
"229","66/EB","Pakpattan","Arifwala",16.6556073689865,154.542372881356,0.588411150872707,17.5333333333333,27455.7803577614,2880.733205,6937504.35617886,1,0.382194365687537,0
"230","661 GB","Toba Tek Singh","Kamalia",13.788959000973,152.557894736842,0.355615022651693,11.4148936170213,51492.6753782958,5208.320748,7788821.89478994,0.998822143698469,0.325632786853856,0.000384000927893698
"231","67 ANB","Sargodha","Sargodha",16.2996313095093,180.153846153846,0.393168163987306,12.5,26415.806542681,2628.336425,14654458.6620926,0.878486055776892,0.167786739857703,0.0232085966696596
"232","67/5.L","Sahiwal","Sahiwal",11.493699747817,168.141791044776,0.66312114560782,11.4626865671642,94842.3269827286,9676.967804,10471053.5479452,0.875162548764629,0.278186313577199,0.0396818515652468
