"","PROVINCE","DISTRICT","TEHSIL","UC","UC_C","Flood","Area","TOWN","U_R","PROVINCE_C","DISTRICT_C","TEHSIL_C","UC_NAME","Data_Sourc","Level","School","New_Name","Shape_Leng","Shape_Area","id","penta3_in_clinic","penta3_out_clinic"
"617","Punjab","Kasur","Kasur","KASUR-6",0,"KASUR-6",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0934188172589,0.000498113585041,"617",0,1
"618","Punjab","Kasur","Kasur","KASUR-5",0,"KASUR-5",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.108806104131,0.000526246439529,"618",0,6
"619","Punjab","Kasur","Kasur","KASUR-4",0,"KASUR-4",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0981943187155,0.000446361885257,"619",0,20
"620","Punjab","Kasur","Kasur","KASUR-3",0,"KASUR-3",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.105071601479,0.00064789621055,"620",0,7
"621","Punjab","Kasur","Kasur","KASUR-2",0,"KASUR-2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.14506055632,0.00100308544025,"621",0,69
"622","Punjab","Kasur","Kasur","BHEDIAN KALA",0,"BHEDIAN KALA",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.236367892331,0.00307601562409,"622",9,664
"623","Punjab","Kasur","Kasur","BAZIDPUR",0,"BAZIDPUR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.231402325277,0.00284929674207,"623",18,112
"624","Punjab","Kasur","Chunian","TALWANDI",0,"TALWANDI",0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.198721036509,0.00208298070789,"624",0,5
"625","Punjab","Kasur","Chunian","CHUNIAN NO 2",0,"CHUNIAN NO 2",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.185214206717,0.00147114450231,"625",0,52
"626","Punjab","Kasur","Chunian","DHUTTAY",0,"DHUTTAY",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.207783576813,0.00179674309032,"626",4,45
"627","Punjab","Jhelum","Jhelum","DINA-1",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.235214842715,0.00296296859928,"627",38,98
"628","Punjab","Gujrat","Kharian","SEHNA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.18324238051,0.00214729611464,"628",7,260
"629","Punjab","Gujrat","Gujrat","HAJIWALA",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.214042060995,0.00245519023165,"629",0,58
"630","Punjab","Bahawalnagar","Fortabbas","CHAK NO.319/",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.442231950901,0.00621351732726,"630",0,0
"631","Punjab","Vehari","Burewala","499/EB",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.516397108291,0.00651120628731,"631",24,273
"632","Punjab","Sheikhupura","Safdarabad","LANGOWAL",0,NA,0,NA,NA,6,0,0,NA,"Alhasan",NA,0,NA,0.237390575927,0.00165535257014,"632",31,613
"633","Punjab","Okara","Depalpur","HUJRA SHAH M",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.124764766721,0.000712538027417,"633",0,96
"634","Punjab","Narowal","Shakargarh","DARMAN",0,NA,0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.0296815709958,3.46290919305e-05,"634",0,0
"635","Punjab","Narowal","Shakargarh","RAMBRI",0,"RAMBRI",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.111023306247,0.000665411926501,"635",0,8
"636","Punjab","Narowal","Shakargarh","DARA PUR",0,"DARA PUR",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.353372103905,0.00382871406567,"636",29,390
"637","Punjab","Narowal","Shakargarh","DUDHU CHAK",0,"DUDHU CHAK",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.217960382316,0.00124883040345,"637",0,23
"638","Punjab","Narowal","Shakargarh","TOLA",0,"TOLA",0,NA,NA,6,0,0,NA,"Alhasan","2",0,NA,0.131696354235,0.000414157197681,"638",0,0
